Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2008-07-29 07:00:00.000 +0200,Partly Cloudy,rain,18.711111111111116,18.711111111111116,0.79,4.9105,330.0,9.982000000000001,0.0,1016.9,Partly cloudy in the morning.
2008-07-29 08:00:00.000 +0200,Clear,rain,22.516666666666666,22.516666666666666,0.63,4.7334000000000005,43.0,10.3523,0.0,1017.07,Partly cloudy in the morning.
2008-07-29 09:00:00.000 +0200,Clear,rain,24.91111111111111,24.91111111111111,0.55,4.7656,18.0,9.982000000000001,0.0,1017.08,Partly cloudy in the morning.
2008-07-29 10:00:00.000 +0200,Clear,rain,27.17777777777778,27.416666666666664,0.47,10.851400000000002,20.0,9.982000000000001,0.0,1017.09,Partly cloudy in the morning.
2008-07-29 11:00:00.000 +0200,Partly Cloudy,rain,27.738888888888894,27.461111111111116,0.4,10.851400000000002,6.0,10.3523,0.0,1017.14,Partly cloudy in the morning.
2008-07-29 12:00:00.000 +0200,Partly Cloudy,rain,28.86666666666666,28.238888888888887,0.37,14.023100000000003,2.0,9.982000000000001,0.0,1016.89,Partly cloudy in the morning.
2008-07-29 13:00:00.000 +0200,Partly Cloudy,rain,29.88333333333334,28.755555555555556,0.32,14.039200000000001,342.0,9.982000000000001,0.0,1016.8,Partly cloudy in the morning.
2008-07-29 14:00:00.000 +0200,Partly Cloudy,rain,29.922222222222224,29.022222222222222,0.34,13.4435,4.0,10.3523,0.0,1016.75,Partly cloudy in the morning.
2008-07-29 15:00:00.000 +0200,Partly Cloudy,rain,29.949999999999996,28.805555555555557,0.31,12.3004,0.0,9.982000000000001,0.0,1016.28,Partly cloudy in the morning.
2008-07-29 16:00:00.000 +0200,Partly Cloudy,rain,29.949999999999996,28.81666666666667,0.31,13.9426,19.0,9.982000000000001,0.0,1015.98,Partly cloudy in the morning.
2008-07-29 17:00:00.000 +0200,Partly Cloudy,rain,29.911111111111115,28.68333333333333,0.3,11.8979,27.0,10.3523,0.0,1015.79,Partly cloudy in the morning.
2008-07-29 18:00:00.000 +0200,Partly Cloudy,rain,29.949999999999996,28.672222222222224,0.29,10.642100000000001,29.0,9.982000000000001,0.0,1015.58,Partly cloudy in the morning.
2008-07-29 19:00:00.000 +0200,Partly Cloudy,rain,28.838888888888885,28.172222222222217,0.37,7.760200000000001,330.0,9.982000000000001,0.0,1015.7,Partly cloudy in the morning.
2008-07-29 20:00:00.000 +0200,Partly Cloudy,rain,25.227777777777774,25.227777777777774,0.46,8.500800000000002,330.0,10.3523,0.0,1016.24,Partly cloudy in the morning.
2008-07-29 21:00:00.000 +0200,Partly Cloudy,rain,22.75555555555555,22.75555555555555,0.54,3.22,350.0,9.982000000000001,0.0,1016.77,Partly cloudy in the morning.
2008-07-29 22:00:00.000 +0200,Partly Cloudy,rain,21.52777777777778,21.52777777777778,0.63,3.3488,328.0,15.826300000000002,0.0,1017.19,Partly cloudy in the morning.
2008-07-29 23:00:00.000 +0200,Clear,rain,20.033333333333335,20.033333333333335,0.72,3.0912,351.0,14.9569,0.0,1017.45,Partly cloudy in the morning.
2008-07-03 00:00:00.000 +0200,Clear,rain,22.022222222222222,22.022222222222222,0.54,14.329,100.0,15.826300000000002,0.0,1014.58,Partly cloudy starting overnight continuing until night.
2008-07-03 01:00:00.000 +0200,Partly Cloudy,rain,21.43888888888889,21.43888888888889,0.53,10.6904,101.0,15.826300000000002,0.0,1014.79,Partly cloudy starting overnight continuing until night.
2008-07-03 02:00:00.000 +0200,Partly Cloudy,rain,19.34444444444444,19.34444444444444,0.71,9.434600000000001,125.0,14.9569,0.0,1010.53,Partly cloudy starting overnight continuing until night.
2008-07-03 03:00:00.000 +0200,Partly Cloudy,rain,17.733333333333334,17.733333333333334,0.74,4.508,85.0,15.826300000000002,0.0,1014.58,Partly cloudy starting overnight continuing until night.
2008-07-03 04:00:00.000 +0200,Partly Cloudy,rain,16.183333333333334,16.183333333333334,0.81,1.5295,130.0,15.826300000000002,0.0,1014.45,Partly cloudy starting overnight continuing until night.
2008-07-03 05:00:00.000 +0200,Partly Cloudy,rain,15.355555555555554,15.355555555555554,0.82,5.4418,314.0,14.9569,0.0,1014.6,Partly cloudy starting overnight continuing until night.
2008-07-03 06:00:00.000 +0200,Partly Cloudy,rain,17.127777777777776,17.127777777777776,0.81,0.1449,40.0,9.982000000000001,0.0,1014.48,Partly cloudy starting overnight continuing until night.
2008-07-03 07:00:00.000 +0200,Partly Cloudy,rain,20.91111111111111,20.91111111111111,0.59,9.7405,52.0,9.982000000000001,0.0,1014.27,Partly cloudy starting overnight continuing until night.
2008-07-03 08:00:00.000 +0200,Partly Cloudy,rain,23.444444444444443,23.444444444444443,0.5,8.0822,83.0,10.3523,0.0,1014.18,Partly cloudy starting overnight continuing until night.
2008-07-03 09:00:00.000 +0200,Clear,rain,25.005555555555556,25.005555555555556,0.45,9.4829,120.0,9.982000000000001,0.0,1013.98,Partly cloudy starting overnight continuing until night.
2008-07-03 10:00:00.000 +0200,Partly Cloudy,rain,26.16111111111111,26.16111111111111,0.39,9.209200000000001,63.0,9.982000000000001,0.0,1013.87,Partly cloudy starting overnight continuing until night.
2008-07-03 11:00:00.000 +0200,Partly Cloudy,rain,27.644444444444446,27.12222222222222,0.36,11.125100000000002,124.0,10.3523,0.0,1013.66,Partly cloudy starting overnight continuing until night.
2008-07-03 12:00:00.000 +0200,Partly Cloudy,rain,28.88888888888889,28.183333333333337,0.36,8.935500000000001,84.0,9.982000000000001,0.0,1013.56,Partly cloudy starting overnight continuing until night.
2008-07-03 13:00:00.000 +0200,Partly Cloudy,rain,30.050000000000004,29.122222222222224,0.34,4.7656,178.0,9.982000000000001,0.0,1013.35,Partly cloudy starting overnight continuing until night.
2008-07-03 14:00:00.000 +0200,Partly Cloudy,rain,29.90555555555555,28.77777777777778,0.32,5.2486,178.0,10.3523,0.0,1013.03,Partly cloudy starting overnight continuing until night.
2008-07-03 15:00:00.000 +0200,Partly Cloudy,rain,31.061111111111106,30.033333333333335,0.32,5.1359,131.0,10.255700000000001,0.0,1011.6,Partly cloudy starting overnight continuing until night.
2008-07-03 16:00:00.000 +0200,Partly Cloudy,rain,31.13333333333334,30.088888888888885,0.32,8.0661,151.0,10.255700000000001,0.0,1011.64,Partly cloudy starting overnight continuing until night.
2008-07-03 17:00:00.000 +0200,Partly Cloudy,rain,30.11111111111111,29.14444444444444,0.34,10.255700000000001,137.0,10.577700000000002,0.0,1011.43,Partly cloudy starting overnight continuing until night.
2008-07-03 18:00:00.000 +0200,Partly Cloudy,rain,30.04444444444444,29.122222222222224,0.34,7.969500000000001,197.0,10.255700000000001,0.0,1010.63,Partly cloudy starting overnight continuing until night.
2008-07-03 19:00:00.000 +0200,Partly Cloudy,rain,29.00555555555555,28.34444444444444,0.37,8.2432,151.0,10.255700000000001,0.0,1010.24,Partly cloudy starting overnight continuing until night.
2008-07-03 20:00:00.000 +0200,Clear,rain,26.38888888888889,26.38888888888889,0.48,7.7440999999999995,151.0,10.3523,0.0,1010.45,Partly cloudy starting overnight continuing until night.
2008-07-03 21:00:00.000 +0200,Partly Cloudy,rain,22.916666666666668,22.916666666666668,0.57,10.948,160.0,9.982000000000001,0.0,1010.32,Partly cloudy starting overnight continuing until night.
2008-07-03 22:00:00.000 +0200,Partly Cloudy,rain,22.733333333333334,22.733333333333334,0.59,6.2468,161.0,15.826300000000002,0.0,1010.53,Partly cloudy starting overnight continuing until night.
2008-07-03 23:00:00.000 +0200,Partly Cloudy,rain,20.472222222222218,20.472222222222218,0.68,4.3309,176.0,15.3111,0.0,1010.51,Partly cloudy starting overnight continuing until night.
2008-07-30 00:00:00.000 +0200,Partly Cloudy,rain,18.333333333333332,18.333333333333332,0.79,3.2683,346.0,15.826300000000002,0.0,1017.78,Partly cloudy starting in the morning.
2008-07-30 01:00:00.000 +0200,Clear,rain,17.733333333333334,17.733333333333334,0.82,3.1234,7.0,15.826300000000002,0.0,1017.97,Partly cloudy starting in the morning.
2008-07-30 02:00:00.000 +0200,Clear,rain,17.07777777777778,17.07777777777778,0.86,5.699400000000001,347.0,14.9569,0.0,1018.86,Partly cloudy starting in the morning.
2008-07-30 03:00:00.000 +0200,Clear,rain,16.6,16.6,0.84,3.0751,313.0,15.826300000000002,0.0,1017.98,Partly cloudy starting in the morning.
2008-07-30 04:00:00.000 +0200,Clear,rain,16.13888888888889,16.13888888888889,0.87,3.0429,335.0,15.826300000000002,0.0,1018.16,Partly cloudy starting in the morning.
2008-07-30 05:00:00.000 +0200,Partly Cloudy,rain,15.799999999999999,15.799999999999999,0.9,6.2468,341.0,14.9569,0.0,1018.28,Partly cloudy starting in the morning.
2008-07-30 06:00:00.000 +0200,Partly Cloudy,rain,17.083333333333332,17.083333333333332,0.82,3.3327,347.0,9.982000000000001,0.0,1018.27,Partly cloudy starting in the morning.
2008-07-30 07:00:00.000 +0200,Partly Cloudy,rain,21.855555555555558,21.855555555555558,0.74,1.4973,46.0,9.982000000000001,0.0,1018.28,Partly cloudy starting in the morning.
2008-07-30 08:00:00.000 +0200,Partly Cloudy,rain,25.39444444444444,25.39444444444444,0.54,1.127,356.0,9.982000000000001,0.0,1018.37,Partly cloudy starting in the morning.
2008-07-30 09:00:00.000 +0200,Partly Cloudy,rain,26.966666666666672,27.516666666666666,0.52,4.4114,238.0,9.982000000000001,0.0,1018.3,Partly cloudy starting in the morning.
2008-07-30 10:00:00.000 +0200,Partly Cloudy,rain,28.75,28.444444444444443,0.41,5.119800000000001,337.0,9.982000000000001,0.0,1018.41,Partly cloudy starting in the morning.
2008-07-30 11:00:00.000 +0200,Partly Cloudy,rain,29.78888888888889,29.53888888888889,0.41,5.184200000000001,347.0,10.3523,0.0,1018.69,Partly cloudy starting in the morning.
2008-07-30 12:00:00.000 +0200,Partly Cloudy,rain,30.92777777777778,30.27777777777778,0.36,9.6117,339.0,9.982000000000001,0.0,1018.78,Partly cloudy starting in the morning.
2008-07-30 13:00:00.000 +0200,Mostly Cloudy,rain,30.022222222222226,29.238888888888887,0.35,9.7405,339.0,9.982000000000001,0.0,1018.68,Partly cloudy starting in the morning.
2008-07-30 14:00:00.000 +0200,Mostly Cloudy,rain,30.97222222222222,30.233333333333334,0.35,8.1788,338.0,10.3523,0.0,1018.49,Partly cloudy starting in the morning.
2008-07-30 15:00:00.000 +0200,Partly Cloudy,rain,30.99444444444445,30.29444444444444,0.35,10.948,322.0,11.2056,0.0,1018.18,Partly cloudy starting in the morning.
2008-07-30 16:00:00.000 +0200,Partly Cloudy,rain,30.92777777777778,30.616666666666667,0.39,12.6868,330.0,11.2056,0.0,1017.8,Partly cloudy starting in the morning.
2008-07-30 17:00:00.000 +0200,Partly Cloudy,rain,26.927777777777777,26.927777777777777,0.42,15.246700000000002,7.0,11.398800000000001,0.0,1018.16,Partly cloudy starting in the morning.
2008-07-30 18:00:00.000 +0200,Mostly Cloudy,rain,27.872222222222224,27.57222222222222,0.4,10.6099,39.0,9.982000000000001,0.0,1018.06,Partly cloudy starting in the morning.
2008-07-30 19:00:00.000 +0200,Mostly Cloudy,rain,27.24444444444445,27.144444444444446,0.42,7.647500000000001,350.0,9.982000000000001,0.0,1017.98,Partly cloudy starting in the morning.
2008-07-30 20:00:00.000 +0200,Mostly Cloudy,rain,24.16111111111111,24.16111111111111,0.61,2.2701000000000002,343.0,10.3523,0.0,1018.2,Partly cloudy starting in the morning.
2008-07-30 21:00:00.000 +0200,Partly Cloudy,rain,22.266666666666666,22.266666666666666,0.69,2.9785000000000004,208.0,9.982000000000001,0.0,1018.65,Partly cloudy starting in the morning.
2008-07-30 22:00:00.000 +0200,Partly Cloudy,rain,21.11111111111111,21.11111111111111,0.72,3.0751,190.0,15.826300000000002,0.0,1018.97,Partly cloudy starting in the morning.
2008-07-30 23:00:00.000 +0200,Partly Cloudy,rain,20.11111111111111,20.11111111111111,0.78,5.8604,342.0,14.9569,0.0,1019.23,Partly cloudy starting in the morning.
2008-07-31 00:00:00.000 +0200,Clear,rain,18.377777777777776,18.377777777777776,0.84,3.22,320.0,15.826300000000002,0.0,1019.08,Partly cloudy starting in the morning continuing until night.
2008-07-31 01:00:00.000 +0200,Clear,rain,18.894444444444446,18.894444444444446,0.79,2.5277000000000003,267.0,15.826300000000002,0.0,1019.07,Partly cloudy starting in the morning continuing until night.
2008-07-31 02:00:00.000 +0200,Clear,rain,21.33888888888889,21.33888888888889,0.67,9.450700000000001,72.0,14.9569,0.0,1018.56,Partly cloudy starting in the morning continuing until night.
2008-07-31 03:00:00.000 +0200,Clear,rain,16.255555555555553,16.255555555555553,0.87,6.0053,330.0,15.826300000000002,0.0,1018.98,Partly cloudy starting in the morning continuing until night.
2008-07-31 04:00:00.000 +0200,Partly Cloudy,rain,16.694444444444443,16.694444444444443,0.9,6.44,340.0,14.9086,0.0,1019.16,Partly cloudy starting in the morning continuing until night.
2008-07-31 05:00:00.000 +0200,Partly Cloudy,rain,17.200000000000003,17.200000000000003,0.93,3.703,19.0,11.688600000000001,0.0,1018.95,Partly cloudy starting in the morning continuing until night.
2008-07-31 06:00:00.000 +0200,Partly Cloudy,rain,17.68888888888889,17.68888888888889,0.9,1.6905000000000001,50.0,9.982000000000001,0.0,1018.88,Partly cloudy starting in the morning continuing until night.
2008-07-31 07:00:00.000 +0200,Clear,rain,20.91111111111111,20.91111111111111,0.8,6.44,350.0,9.982000000000001,0.0,1019.0,Partly cloudy starting in the morning continuing until night.
2008-07-31 08:00:00.000 +0200,Partly Cloudy,rain,23.62777777777778,23.62777777777778,0.7,6.3112,57.0,10.4006,0.0,1019.27,Partly cloudy starting in the morning continuing until night.
2008-07-31 09:00:00.000 +0200,Partly Cloudy,rain,26.06111111111111,26.06111111111111,0.6,1.9964000000000002,103.0,10.0464,0.0,0.0,Partly cloudy starting in the morning continuing until night.
2008-07-31 10:00:00.000 +0200,Partly Cloudy,rain,27.700000000000003,28.061111111111114,0.49,8.1949,79.0,10.0464,0.0,0.0,Partly cloudy starting in the morning continuing until night.
2008-07-31 11:00:00.000 +0200,Partly Cloudy,rain,29.666666666666668,29.205555555555552,0.39,7.8729,97.0,10.3523,0.0,1019.59,Partly cloudy starting in the morning continuing until night.
2008-07-31 12:00:00.000 +0200,Partly Cloudy,rain,29.899999999999995,29.050000000000004,0.35,13.105400000000001,60.0,11.2056,0.0,0.0,Partly cloudy starting in the morning continuing until night.
2008-07-31 13:00:00.000 +0200,Partly Cloudy,rain,30.961111111111116,30.038888888888884,0.33,9.982000000000001,52.0,11.2056,0.0,1018.9,Partly cloudy starting in the morning continuing until night.
2008-07-31 14:00:00.000 +0200,Partly Cloudy,rain,31.077777777777776,30.11111111111111,0.33,5.3452,29.0,10.3523,0.0,1018.69,Partly cloudy starting in the morning continuing until night.
2008-07-31 15:00:00.000 +0200,Partly Cloudy,rain,31.061111111111106,30.04444444444444,0.32,12.960500000000001,70.0,9.982000000000001,0.0,1018.0,Partly cloudy starting in the morning continuing until night.
2008-07-31 16:00:00.000 +0200,Partly Cloudy,rain,30.91111111111111,29.977777777777774,0.33,6.9713,323.0,9.982000000000001,0.0,1017.81,Partly cloudy starting in the morning continuing until night.
2008-07-31 17:00:00.000 +0200,Partly Cloudy,rain,30.92777777777778,29.994444444444444,0.33,7.792400000000001,33.0,10.3523,0.0,1017.49,Partly cloudy starting in the morning continuing until night.
2008-07-31 18:00:00.000 +0200,Partly Cloudy,rain,30.877777777777776,30.055555555555557,0.34,9.708300000000001,41.0,9.982000000000001,0.0,1017.21,Partly cloudy starting in the morning continuing until night.
2008-07-31 19:00:00.000 +0200,Mostly Cloudy,rain,28.699999999999996,28.216666666666672,0.39,12.590200000000001,40.0,9.982000000000001,0.0,1017.41,Partly cloudy starting in the morning continuing until night.
2008-07-31 20:00:00.000 +0200,Mostly Cloudy,rain,26.149999999999995,26.149999999999995,0.46,10.143,64.0,10.3523,0.0,1017.64,Partly cloudy starting in the morning continuing until night.
2008-07-31 21:00:00.000 +0200,Mostly Cloudy,rain,23.67777777777778,23.67777777777778,0.56,7.969500000000001,60.0,9.982000000000001,0.0,1018.27,Partly cloudy starting in the morning continuing until night.
2008-07-31 22:00:00.000 +0200,Partly Cloudy,rain,24.65555555555555,24.65555555555555,0.52,11.0285,71.0,15.826300000000002,0.0,1018.49,Partly cloudy starting in the morning continuing until night.
2008-07-31 23:00:00.000 +0200,Clear,rain,22.916666666666668,22.916666666666668,0.58,11.237800000000002,64.0,14.9569,0.0,1018.7,Partly cloudy starting in the morning continuing until night.
2008-07-04 00:00:00.000 +0200,Partly Cloudy,rain,19.994444444444444,19.994444444444444,0.7,3.3488,152.0,15.826300000000002,0.0,1010.32,Partly cloudy throughout the day.
2008-07-04 01:00:00.000 +0200,Partly Cloudy,rain,19.416666666666668,19.416666666666668,0.73,3.3488,152.0,15.826300000000002,0.0,1009.82,Partly cloudy throughout the day.
2008-07-04 02:00:00.000 +0200,Mostly Cloudy,rain,19.122222222222224,19.122222222222224,0.68,7.840700000000001,271.0,15.3111,0.0,1012.15,Partly cloudy throughout the day.
2008-07-04 03:00:00.000 +0200,Partly Cloudy,rain,18.377777777777776,18.377777777777776,0.68,6.4722,149.0,15.826300000000002,0.0,1009.01,Partly cloudy throughout the day.
2008-07-04 04:00:00.000 +0200,Partly Cloudy,rain,18.84444444444445,18.84444444444445,0.66,10.948,149.0,15.826300000000002,0.0,1008.43,Partly cloudy throughout the day.
2008-07-04 05:00:00.000 +0200,Partly Cloudy,rain,17.927777777777774,17.927777777777774,0.73,10.4972,171.0,15.3111,0.0,1008.31,Partly cloudy throughout the day.
2008-07-04 06:00:00.000 +0200,Partly Cloudy,rain,17.733333333333334,17.733333333333334,0.78,9.1126,171.0,9.982000000000001,0.0,1007.89,Partly cloudy throughout the day.
2008-07-04 07:00:00.000 +0200,Mostly Cloudy,rain,22.10555555555556,22.10555555555556,0.6,13.620600000000001,233.0,9.982000000000001,0.0,1007.73,Partly cloudy throughout the day.
2008-07-04 08:00:00.000 +0200,Mostly Cloudy,rain,23.62777777777778,23.62777777777778,0.56,23.9407,298.0,10.4006,0.0,1008.25,Partly cloudy throughout the day.
2008-07-04 09:00:00.000 +0200,Mostly Cloudy,rain,24.838888888888885,24.838888888888885,0.59,27.0319,301.0,11.270000000000001,0.0,1008.53,Partly cloudy throughout the day.
2008-07-04 10:00:00.000 +0200,Breezy and Mostly Cloudy,rain,25.949999999999996,25.949999999999996,0.55,29.0122,309.0,11.270000000000001,0.0,1008.91,Partly cloudy throughout the day.
2008-07-04 11:00:00.000 +0200,Partly Cloudy,rain,26.005555555555556,26.005555555555556,0.55,23.2645,299.0,11.4471,0.0,1009.4,Partly cloudy throughout the day.
2008-07-04 12:00:00.000 +0200,Mostly Cloudy,rain,27.061111111111106,27.327777777777776,0.48,28.851200000000006,300.0,11.270000000000001,0.0,1009.61,Partly cloudy throughout the day.
2008-07-04 13:00:00.000 +0200,Mostly Cloudy,rain,26.11111111111111,26.11111111111111,0.47,27.273400000000002,300.0,11.2056,0.0,1010.27,Partly cloudy throughout the day.
2008-07-04 14:00:00.000 +0200,Mostly Cloudy,rain,27.438888888888886,27.45,0.44,28.9317,311.0,11.398800000000001,0.0,1010.15,Partly cloudy throughout the day.
2008-07-04 15:00:00.000 +0200,Breezy and Mostly Cloudy,rain,27.127777777777776,27.03888888888889,0.42,30.187500000000004,310.0,11.2056,0.0,1009.98,Partly cloudy throughout the day.
2008-07-04 16:00:00.000 +0200,Partly Cloudy,rain,27.77777777777778,27.488888888888894,0.4,27.563200000000002,310.0,11.2056,0.0,1009.49,Partly cloudy throughout the day.
2008-07-04 17:00:00.000 +0200,Partly Cloudy,rain,27.666666666666668,27.41111111111111,0.4,24.488100000000003,318.0,11.398800000000001,0.0,1009.81,Partly cloudy throughout the day.
2008-07-04 18:00:00.000 +0200,Partly Cloudy,rain,27.17222222222222,27.049999999999997,0.41,27.209,301.0,11.2056,0.0,1009.96,Partly cloudy throughout the day.
2008-07-04 19:00:00.000 +0200,Partly Cloudy,rain,26.03888888888889,26.03888888888889,0.42,23.9085,311.0,9.982000000000001,0.0,1009.63,Partly cloudy throughout the day.
2008-07-04 20:00:00.000 +0200,Partly Cloudy,rain,23.96111111111111,23.96111111111111,0.5,13.9265,318.0,10.3523,0.0,1010.87,Partly cloudy throughout the day.
2008-07-04 21:00:00.000 +0200,Mostly Cloudy,rain,22.75555555555555,22.75555555555555,0.53,14.7637,309.0,9.982000000000001,0.0,1011.58,Partly cloudy throughout the day.
2008-07-04 22:00:00.000 +0200,Mostly Cloudy,rain,22.083333333333332,22.083333333333332,0.56,14.1197,319.0,15.826300000000002,0.0,1011.69,Partly cloudy throughout the day.
2008-07-04 23:00:00.000 +0200,Partly Cloudy,rain,20.99444444444445,20.99444444444445,0.6,12.6224,325.0,14.9569,0.0,1011.6,Partly cloudy throughout the day.
2008-07-05 00:00:00.000 +0200,Mostly Cloudy,rain,20.97222222222222,20.97222222222222,0.6,14.7637,311.0,15.826300000000002,0.0,1012.36,Partly cloudy until night.
2008-07-05 01:00:00.000 +0200,Mostly Cloudy,rain,19.394444444444442,19.394444444444442,0.68,11.125100000000002,282.0,15.826300000000002,0.0,1012.58,Partly cloudy until night.
2008-07-05 02:00:00.000 +0200,Clear,rain,14.566666666666666,14.566666666666666,0.69,10.7548,303.0,14.9569,0.0,1013.87,Partly cloudy until night.
2008-07-05 03:00:00.000 +0200,Mostly Cloudy,rain,17.800000000000004,17.800000000000004,0.73,11.0607,309.0,15.826300000000002,0.0,1012.58,Partly cloudy until night.
2008-07-05 04:00:00.000 +0200,Partly Cloudy,rain,17.288888888888888,17.288888888888888,0.75,14.039200000000001,300.0,15.826300000000002,0.0,1012.4,Partly cloudy until night.
2008-07-05 05:00:00.000 +0200,Partly Cloudy,rain,17.005555555555556,17.005555555555556,0.78,11.286100000000001,278.0,14.9569,0.0,1012.66,Partly cloudy until night.
2008-07-05 06:00:00.000 +0200,Mostly Cloudy,rain,17.77777777777778,17.77777777777778,0.73,11.398800000000001,291.0,9.982000000000001,0.0,1012.59,Partly cloudy until night.
2008-07-05 07:00:00.000 +0200,Mostly Cloudy,rain,18.81666666666667,18.81666666666667,0.65,14.039200000000001,300.0,10.255700000000001,0.0,1012.59,Partly cloudy until night.
2008-07-05 08:00:00.000 +0200,Mostly Cloudy,rain,20.011111111111106,20.011111111111106,0.63,15.488199999999999,305.0,9.982000000000001,0.0,1012.89,Partly cloudy until night.
2008-07-05 09:00:00.000 +0200,Mostly Cloudy,rain,21.116666666666667,21.116666666666667,0.57,14.5222,290.0,9.982000000000001,0.0,1013.18,Partly cloudy until night.
2008-07-05 10:00:00.000 +0200,Partly Cloudy,rain,22.71111111111111,22.71111111111111,0.51,17.6778,282.0,11.2056,0.0,1013.25,Partly cloudy until night.
2008-07-05 11:00:00.000 +0200,Partly Cloudy,rain,25.450000000000003,25.450000000000003,0.37,22.137500000000003,306.0,10.3523,0.0,1012.87,Partly cloudy until night.
2008-07-05 12:00:00.000 +0200,Partly Cloudy,rain,26.03888888888889,26.03888888888889,0.31,27.3539,301.0,9.982000000000001,0.0,1012.28,Partly cloudy until night.
2008-07-05 13:00:00.000 +0200,Partly Cloudy,rain,27.083333333333332,26.350000000000005,0.27,25.6151,300.0,9.982000000000001,0.0,1011.89,Partly cloudy until night.
2008-07-05 14:00:00.000 +0200,Partly Cloudy,rain,27.394444444444446,26.550000000000004,0.27,24.037300000000002,309.0,10.3523,0.0,1011.84,Partly cloudy until night.
2008-07-05 15:00:00.000 +0200,Partly Cloudy,rain,27.58888888888889,26.700000000000003,0.27,25.6634,292.0,9.982000000000001,0.0,1011.39,Partly cloudy until night.
2008-07-05 16:00:00.000 +0200,Partly Cloudy,rain,27.661111111111115,26.744444444444444,0.27,25.277,310.0,9.982000000000001,0.0,1011.09,Partly cloudy until night.
2008-07-05 17:00:00.000 +0200,Partly Cloudy,rain,27.066666666666666,26.405555555555555,0.29,23.860200000000003,305.0,10.3523,0.0,1011.01,Partly cloudy until night.
2008-07-05 18:00:00.000 +0200,Partly Cloudy,rain,26.06111111111111,26.06111111111111,0.27,26.870900000000002,309.0,10.0464,0.0,1010.59,Partly cloudy until night.
2008-07-05 19:00:00.000 +0200,Partly Cloudy,rain,24.688888888888886,24.688888888888886,0.3,25.5507,302.0,10.0464,0.0,1010.59,Partly cloudy until night.
2008-07-05 20:00:00.000 +0200,Partly Cloudy,rain,23.711111111111116,23.711111111111116,0.34,12.445300000000001,307.0,10.3523,0.0,1010.92,Partly cloudy until night.
2008-07-05 21:00:00.000 +0200,Partly Cloudy,rain,17.883333333333333,17.883333333333333,0.47,11.4954,329.0,9.982000000000001,0.0,1011.98,Partly cloudy until night.
2008-07-05 22:00:00.000 +0200,Partly Cloudy,rain,17.266666666666666,17.266666666666666,0.51,11.1895,300.0,15.826300000000002,0.0,1012.69,Partly cloudy until night.
2008-07-05 23:00:00.000 +0200,Partly Cloudy,rain,15.894444444444446,15.894444444444446,0.58,13.6689,280.0,14.9569,0.0,1013.4,Partly cloudy until night.
2008-07-06 00:00:00.000 +0200,Partly Cloudy,rain,15.027777777777779,15.027777777777779,0.61,11.414900000000001,290.0,15.826300000000002,0.0,1013.99,Partly cloudy starting in the morning continuing until night.
2008-07-06 01:00:00.000 +0200,Clear,rain,14.427777777777777,14.427777777777777,0.65,11.414900000000001,290.0,15.826300000000002,0.0,1014.09,Partly cloudy starting in the morning continuing until night.
2008-07-06 02:00:00.000 +0200,Partly Cloudy,rain,18.105555555555558,18.105555555555558,0.59,12.6224,175.0,15.3111,0.0,1012.73,Partly cloudy starting in the morning continuing until night.
2008-07-06 03:00:00.000 +0200,Clear,rain,15.333333333333334,15.333333333333334,0.61,10.8836,320.0,15.826300000000002,0.0,1013.64,Partly cloudy starting in the morning continuing until night.
2008-07-06 04:00:00.000 +0200,Partly Cloudy,rain,13.177777777777777,13.177777777777777,0.73,11.398800000000001,291.0,15.826300000000002,0.0,1014.1,Partly cloudy starting in the morning continuing until night.
2008-07-06 05:00:00.000 +0200,Partly Cloudy,rain,12.872222222222224,12.872222222222224,0.73,4.588500000000001,291.0,15.3111,0.0,1014.38,Partly cloudy starting in the morning continuing until night.
2008-07-06 06:00:00.000 +0200,Partly Cloudy,rain,13.761111111111113,13.761111111111113,0.73,3.22,310.0,9.982000000000001,0.0,1014.68,Partly cloudy starting in the morning continuing until night.
2008-07-06 07:00:00.000 +0200,Partly Cloudy,rain,17.555555555555557,17.555555555555557,0.61,12.5741,320.0,9.982000000000001,0.0,1014.88,Partly cloudy starting in the morning continuing until night.
2008-07-06 08:00:00.000 +0200,Partly Cloudy,rain,20.78888888888889,20.78888888888889,0.51,13.2986,322.0,10.3523,0.0,1014.88,Partly cloudy starting in the morning continuing until night.
2008-07-06 09:00:00.000 +0200,Partly Cloudy,rain,22.733333333333334,22.733333333333334,0.44,14.3773,338.0,9.982000000000001,0.0,1014.96,Partly cloudy starting in the morning continuing until night.
2008-07-06 10:00:00.000 +0200,Partly Cloudy,rain,23.86111111111111,23.86111111111111,0.37,12.8317,300.0,9.982000000000001,0.0,1014.95,Partly cloudy starting in the morning continuing until night.
2008-07-06 11:00:00.000 +0200,Partly Cloudy,rain,24.90555555555555,24.90555555555555,0.35,12.5741,343.0,10.3523,0.0,1014.85,Partly cloudy starting in the morning continuing until night.
2008-07-06 12:00:00.000 +0200,Partly Cloudy,rain,27.10555555555556,26.466666666666665,0.3,9.708300000000001,327.0,9.982000000000001,0.0,1014.74,Partly cloudy starting in the morning continuing until night.
